id_leggo,interesse,periodo,user_count,sum_interactions,popularity
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-07-12,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-07-05,1,11,11.8409498748177
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-06-28,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-06-21,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-06-14,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-06-07,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-05-31,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-05-24,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-05-17,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-05-10,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-05-03,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-04-26,0,0,0
f9bd7e777361dbd947f299ca037b45ca,socioambiental,2021-04-19,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-07-12,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-07-05,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-06-28,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-06-21,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-06-14,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-06-07,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-05-31,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-05-24,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-05-17,1,8,9.67910645675657
663313c62d2109a93efb68e844c519a2,socioambiental,2021-05-10,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-05-03,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-04-26,0,0,0
663313c62d2109a93efb68e844c519a2,socioambiental,2021-04-19,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-07-12,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-07-05,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-06-28,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-06-21,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-06-14,1,10,13.5712626822047
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-06-07,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-05-31,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-05-24,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-05-17,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-05-10,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-05-03,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-04-26,0,0,0
27801502fe8b57eb8c5a318fcfe79d57,socioambiental,2021-04-19,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-07-12,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-07-05,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-06-28,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-06-21,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-06-14,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-06-07,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-05-31,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-05-24,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-05-17,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-05-10,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-05-03,0,0,0
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-04-26,1,1,0.704225352112676
1434e6c2a75e7f094dcdff676b61c30d,socioambiental,2021-04-19,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-07-12,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-07-05,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-06-28,1,8117,47.6062376869458
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-06-21,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-06-14,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-06-07,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-05-31,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-05-24,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-05-17,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-05-10,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-05-03,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-04-26,0,0,0
da30049ad4ab038464e5af011b96ef73,socioambiental,2021-04-19,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-07-12,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-07-05,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-06-28,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-06-21,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-06-14,3,102,28.7613615063784
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-06-07,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-05-31,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-05-24,1,4,6.35846258963897
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-05-17,1,10,10.6325990613665
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-05-10,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-05-03,0,0,0
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-04-26,1,15,12.42553045142
1ae708c5fbb1605c0282b043b45ccbec,socioambiental,2021-04-19,3,1251,37.4542902409321
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-07-12,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-07-05,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-06-28,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-06-21,1,0,1.66666666666667
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-06-14,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-06-07,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-05-31,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-05-24,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-05-17,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-05-10,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-05-03,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-04-26,0,0,0
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,2021-04-19,0,0,0
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-07-12,2,197,49.8434820605605
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-07-05,27,29372,85.2103245019795
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-06-28,2,50,23.3880108683313
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-06-21,0,0,0
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-06-14,4,1600,44.6898327640825
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-06-07,10,14878,54.9430469758833
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-05-31,0,0,0
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-05-24,0,0,0
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-05-17,1,5,7.6707805069979
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-05-10,0,0,0
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-05-03,2,16,19.7867077878001
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-04-26,1,588,28.304733666498
8f7e86d3feb94a434b529c72db29d8ea,socioambiental,2021-04-19,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-07-12,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-07-05,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-06-28,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-06-21,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-06-14,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-06-07,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-05-31,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-05-24,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-05-17,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-05-10,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-05-03,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-04-26,0,0,0
ac0895d39170e55f4291d527a06f71fc,socioambiental,2021-04-19,2,433,31.0913321095253
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-07-12,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-07-05,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-06-28,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-06-21,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-06-14,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-06-07,1,2,4.32099936490871
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-05-31,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-05-24,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-05-17,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-05-10,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-05-03,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-04-26,0,0,0
de3f5ea41b23d966b9a59c20a29ed2c8,socioambiental,2021-04-19,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-07-12,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-07-12,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-07-05,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-07-05,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-28,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-28,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-21,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-21,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-14,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-14,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-07,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-06-07,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-31,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-31,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-24,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-24,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-17,1,5,7.6707805069979
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-17,1,5,7.6707805069979
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-10,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-10,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-03,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-05-03,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-04-26,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-04-26,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-04-19,0,0,0
40ccf3c29d8d8c799dd114d48ab95c6b,socioambiental,2021-04-19,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-07-12,1,19,26.6323913225582
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-07-12,1,19,26.6323913225582
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-07-05,1,15,13.1765366647214
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-07-05,1,15,13.1765366647214
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-28,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-28,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-21,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-21,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-14,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-14,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-07,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-06-07,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-31,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-31,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-24,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-24,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-17,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-17,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-10,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-10,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-03,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-05-03,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-04-26,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-04-26,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-04-19,0,0,0
ee5d0f87d3b1977cc3ff12b607eb1c2b,socioambiental,2021-04-19,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-07-12,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-07-05,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-06-28,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-06-21,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-06-14,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-06-07,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-05-31,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-05-24,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-05-17,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-05-10,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-05-03,0,0,0
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-04-26,1,5,7.6703860245973
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,2021-04-19,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-07-12,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-07-05,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-06-28,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-06-21,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-06-14,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-06-07,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-05-31,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-05-24,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-05-17,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-05-10,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-05-03,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-04-26,0,0,0
2f6322d2b49d4689d0e15f8a669bb6cd,socioambiental,2021-04-19,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-07-12,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-07-05,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-06-28,1,48,21.4558016268696
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-06-21,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-06-14,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-06-07,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-05-31,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-05-24,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-05-17,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-05-10,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-05-03,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-04-26,0,0,0
11d9a94f13ace5c2635bf29f9c146abb,socioambiental,2021-04-19,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-07-12,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-07-05,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-06-28,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-06-21,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-06-14,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-06-07,0,0,0
683cdf202e465941c7ec181ed701b894,socioambiental,2021-05-31,1,14,14.4741355511554
683cdf202e465941c7ec181ed701b894,socioambiental,2021-05-24,1,11,10.5789563623525
683cdf202e465941c7ec181ed701b894,socioambiental,2021-05-17,1,0,0.793650793650794
683cdf202e465941c7ec181ed701b894,socioambiental,2021-05-10,5,506,28.7927414031354
683cdf202e465941c7ec181ed701b894,socioambiental,2021-05-03,14,2249,75.1588839746516
683cdf202e465941c7ec181ed701b894,socioambiental,2021-04-26,71,103967,100
683cdf202e465941c7ec181ed701b894,socioambiental,2021-04-19,1,11,12.5808616399061
79080cbe69b69361af3f19954e6684ca,socioambiental,2021-07-12,0,0,0
